epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
13,13,11.257050514221191,5.5112714767456055,10.424951553344727,0.688524603843689,11.257050514221191,5.5112714767456055,10.424951553344727,0.688524603843689,,,,,,,,
14,14,,,,,,,,,11.382756233215332,5.370291709899902,10.549295425415039,0.7377049326896667,11.382756233215332,5.370291709899902,10.549295425415039,0.7377049326896667
14,14,11.176945686340332,5.439208507537842,10.342728614807129,0.688524603843689,11.176945686340332,5.439208507537842,10.342728614807129,0.688524603843689,,,,,,,,
15,15,,,,,,,,,11.351301193237305,5.316096305847168,10.517884254455566,0.7704917788505554,11.351301193237305,5.316096305847168,10.517884254455566,0.7704917788505554
15,15,11.148483276367188,5.370572090148926,10.31662368774414,0.688524603843689,11.148483276367188,5.370572090148926,10.31662368774414,0.688524603843689,,,,,,,,
16,16,,,,,,,,,11.319249153137207,5.280897617340088,10.48581600189209,0.7540983557701111,11.319249153137207,5.280897617340088,10.48581600189209,0.7540983557701111
16,16,11.086954116821289,5.3231730461120605,10.253557205200195,0.688524603843689,11.086954116821289,5.3231730461120605,10.253557205200195,0.688524603843689,,,,,,,,
17,17,,,,,,,,,11.15457820892334,5.238597869873047,10.321179389953613,0.7540983557701111,11.15457820892334,5.238597869873047,10.321179389953613,0.7540983557701111
17,17,11.021147727966309,5.27500581741333,10.18821907043457,0.688524603843689,11.021147727966309,5.27500581741333,10.18821907043457,0.688524603843689,,,,,,,,
18,18,,,,,,,,,10.964673042297363,5.197511672973633,10.131278991699219,0.7540983557701111,10.964673042297363,5.197511672973633,10.131278991699219,0.7540983557701111
18,18,10.893574714660645,5.246160507202148,10.061445236206055,0.7049180269241333,10.893574714660645,5.246160507202148,10.061445236206055,0.7049180269241333,,,,,,,,
19,19,,,,,,,,,10.796670913696289,5.162774562835693,9.963245391845703,0.7540983557701111,10.796670913696289,5.162774562835693,9.963245391845703,0.7540983557701111
19,19,10.662643432617188,5.195670127868652,9.828356742858887,0.688524603843689,10.662643432617188,5.195670127868652,9.828356742858887,0.688524603843689,,,,,,,,
20,20,,,,,,,,,10.744230270385742,5.149713516235352,9.910805702209473,0.7704917788505554,10.744230270385742,5.149713516235352,9.910805702209473,0.7704917788505554
20,20,10.530013084411621,5.158912658691406,9.698488235473633,0.7049180269241333,10.530013084411621,5.158912658691406,9.698488235473633,0.7049180269241333,,,,,,,,
21,21,,,,,,,,,10.697822570800781,5.1348772048950195,9.864429473876953,0.7704917788505554,10.697822570800781,5.1348772048950195,9.864429473876953,0.7704917788505554
21,21,10.502195358276367,5.150038242340088,9.670058250427246,0.7213114500045776,10.502195358276367,5.150038242340088,9.670058250427246,0.7213114500045776,,,,,,,,
22,22,,,,,,,,,10.63296890258789,5.122809886932373,9.799562454223633,0.7540983557701111,10.63296890258789,5.122809886932373,9.799562454223633,0.7540983557701111
22,22,10.4527006149292,5.137396335601807,9.617159843444824,0.688524603843689,10.4527006149292,5.137396335601807,9.617159843444824,0.688524603843689,,,,,,,,
23,23,,,,,,,,,10.567063331604004,5.113836288452148,9.733650207519531,0.7540983557701111,10.567063331604004,5.113836288452148,9.733650207519531,0.7540983557701111
23,23,10.362051010131836,5.110437393188477,9.527615547180176,0.688524603843689,10.362051010131836,5.110437393188477,9.527615547180176,0.688524603843689,,,,,,,,
24,24,,,,,,,,,10.497659683227539,5.10260009765625,9.664307594299316,0.7540983557701111,10.497659683227539,5.10260009765625,9.664307594299316,0.7540983557701111
24,24,10.283019065856934,5.105539321899414,9.450209617614746,0.688524603843689,10.283019065856934,5.105539321899414,9.450209617614746,0.688524603843689,,,,,,,,
25,25,,,,,,,,,10.406647682189941,5.077639102935791,9.573251724243164,0.7540983557701111,10.406647682189941,5.077639102935791,9.573251724243164,0.7540983557701111
25,25,10.251760482788086,5.093066215515137,9.418930053710938,0.688524603843689,10.251760482788086,5.093066215515137,9.418930053710938,0.688524603843689,,,,,,,,
26,26,,,,,,,,,10.321820259094238,5.044425010681152,9.488497734069824,0.7704917788505554,10.321820259094238,5.044425010681152,9.488497734069824,0.7704917788505554
26,26,10.164592742919922,5.067183971405029,9.330199241638184,0.7213114500045776,10.164592742919922,5.067183971405029,9.330199241638184,0.7213114500045776,,,,,,,,
27,27,,,,,,,,,10.281866073608398,5.017696857452393,9.448562622070312,0.7868852615356445,10.281866073608398,5.017696857452393,9.448562622070312,0.7868852615356445
27,27,10.072413444519043,5.0334248542785645,9.239036560058594,0.7213114500045776,10.072413444519043,5.0334248542785645,9.239036560058594,0.7213114500045776,,,,,,,,
28,28,,,,,,,,,10.266035079956055,4.995851039886475,9.432730674743652,0.8032786846160889,10.266035079956055,4.995851039886475,9.432730674743652,0.8032786846160889
28,28,10.003366470336914,5.002441883087158,9.169347763061523,0.7049180269241333,10.003366470336914,5.002441883087158,9.169347763061523,0.7049180269241333,,,,,,,,
29,29,,,,,,,,,10.217913627624512,4.975595951080322,9.384655952453613,0.7868852615356445,10.217913627624512,4.975595951080322,9.384655952453613,0.7868852615356445
29,29,9.996735572814941,4.988234519958496,9.16318130493164,0.7213114500045776,9.996735572814941,4.988234519958496,9.16318130493164,0.7213114500045776,,,,,,,,
30,30,,,,,,,,,10.175397872924805,4.964583396911621,9.342159271240234,0.7868852615356445,10.175397872924805,4.964583396911621,9.342159271240234,0.7868852615356445
30,30,9.936324119567871,4.96590518951416,9.103338241577148,0.7213114500045776,9.936324119567871,4.96590518951416,9.103338241577148,0.7213114500045776,,,,,,,,
31,31,,,,,,,,,10.133213996887207,4.95283842086792,9.299983024597168,0.7868852615356445,10.133213996887207,4.95283842086792,9.299983024597168,0.7868852615356445
31,31,9.893491744995117,4.955688953399658,9.05898380279541,0.7213114500045776,9.893491744995117,4.955688953399658,9.05898380279541,0.7213114500045776,,,,,,,,
32,32,,,,,,,,,10.087034225463867,4.941770076751709,9.253789901733398,0.7704917788505554,10.087034225463867,4.941770076751709,9.253789901733398,0.7704917788505554
32,32,9.871489524841309,4.939639568328857,9.037936210632324,0.7049180269241333,9.871489524841309,4.939639568328857,9.037936210632324,0.7049180269241333,,,,,,,,
33,33,,,,,,,,,10.048377990722656,4.931548595428467,9.215112686157227,0.7868852615356445,10.048377990722656,4.931548595428467,9.215112686157227,0.7868852615356445
33,33,9.821925163269043,4.926075458526611,8.989530563354492,0.688524603843689,9.821925163269043,4.926075458526611,8.989530563354492,0.688524603843689,,,,,,,,
34,34,,,,,,,,,10.019000053405762,4.921029567718506,9.185773849487305,0.7868852615356445,10.019000053405762,4.921029567718506,9.185773849487305,0.7868852615356445
34,34,9.782794952392578,4.919987201690674,8.950980186462402,0.7377049326896667,9.782794952392578,4.919987201690674,8.950980186462402,0.7377049326896667,,,,,,,,
35,35,,,,,,,,,9.981728553771973,4.910850524902344,9.148500442504883,0.7540983557701111,9.981728553771973,4.910850524902344,9.148500442504883,0.7540983557701111
35,35,9.761733055114746,4.910147666931152,8.928077697753906,0.7049180269241333,9.761733055114746,4.910147666931152,8.928077697753906,0.7049180269241333,,,,,,,,
36,36,,,,,,,,,9.944184303283691,4.901180744171143,9.110953330993652,0.7540983557701111,9.944184303283691,4.901180744171143,9.110953330993652,0.7540983557701111
36,36,9.72424602508545,4.898292064666748,8.892951965332031,0.7213114500045776,9.72424602508545,4.898292064666748,8.892951965332031,0.7213114500045776,,,,,,,,
37,37,,,,,,,,,9.929584503173828,4.890933990478516,9.096357345581055,0.7540983557701111,9.929584503173828,4.890933990478516,9.096357345581055,0.7540983557701111
37,37,9.69846248626709,4.8943705558776855,8.864007949829102,0.7049180269241333,9.69846248626709,4.8943705558776855,8.864007949829102,0.7049180269241333,,,,,,,,
38,38,,,,,,,,,9.922372817993164,4.880958557128906,9.089140892028809,0.7540983557701111,9.922372817993164,4.880958557128906,9.089140892028809,0.7540983557701111
38,38,9.677149772644043,4.883970260620117,8.84294319152832,0.6721311211585999,9.677149772644043,4.883970260620117,8.84294319152832,0.6721311211585999,,,,,,,,
39,39,,,,,,,,,9.901637077331543,4.87122917175293,9.06840705871582,0.7540983557701111,9.901637077331543,4.87122917175293,9.06840705871582,0.7540983557701111
39,39,9.668485641479492,4.882160663604736,8.835796356201172,0.688524603843689,9.668485641479492,4.882160663604736,8.835796356201172,0.688524603843689,,,,,,,,
40,40,,,,,,,,,9.889605522155762,4.866715908050537,9.056375503540039,0.7540983557701111,9.889605522155762,4.866715908050537,9.056375503540039,0.7540983557701111
40,40,9.660452842712402,4.872364044189453,8.826945304870605,0.7049180269241333,9.660452842712402,4.872364044189453,8.826945304870605,0.7049180269241333,,,,,,,,
41,41,,,,,,,,,9.87096881866455,4.861773490905762,9.03771686553955,0.7540983557701111,9.87096881866455,4.861773490905762,9.03771686553955,0.7540983557701111
41,41,9.63299560546875,4.861954689025879,8.799525260925293,0.7049180269241333,9.63299560546875,4.861954689025879,8.799525260925293,0.7049180269241333,,,,,,,,
42,42,,,,,,,,,9.85070514678955,4.8580217361450195,9.017403602600098,0.7540983557701111,9.85070514678955,4.8580217361450195,9.017403602600098,0.7540983557701111
42,42,9.60910701751709,4.853129863739014,8.775403022766113,0.688524603843689,9.60910701751709,4.853129863739014,8.775403022766113,0.688524603843689,,,,,,,,
43,43,,,,,,,,,9.842306137084961,4.854947090148926,9.008992195129395,0.7540983557701111,9.842306137084961,4.854947090148926,9.008992195129395,0.7540983557701111
43,43,9.645088195800781,4.841769218444824,8.81149959564209,0.7049180269241333,9.645088195800781,4.841769218444824,8.81149959564209,0.7049180269241333,,,,,,,,
44,44,,,,,,,,,9.83175277709961,4.85233211517334,8.998438835144043,0.7868852615356445,9.83175277709961,4.85233211517334,8.998438835144043,0.7868852615356445
44,44,9.616382598876953,4.855538368225098,8.782873153686523,0.7213114500045776,9.616382598876953,4.855538368225098,8.782873153686523,0.7213114500045776,,,,,,,,
45,45,,,,,,,,,9.830289840698242,4.848826885223389,8.997005462646484,0.7704917788505554,9.830289840698242,4.848826885223389,8.997005462646484,0.7704917788505554
45,45,9.560160636901855,4.84084939956665,8.725654602050781,0.688524603843689,9.560160636901855,4.84084939956665,8.725654602050781,0.688524603843689,,,,,,,,
46,46,,,,,,,,,9.826486587524414,4.844684600830078,8.99320125579834,0.7704917788505554,9.826486587524414,4.844684600830078,8.99320125579834,0.7704917788505554
46,46,9.523913383483887,4.830154895782471,8.690790176391602,0.7049180269241333,9.523913383483887,4.830154895782471,8.690790176391602,0.7049180269241333,,,,,,,,
47,47,,,,,,,,,9.824654579162598,4.84016227722168,8.991388320922852,0.7704917788505554,9.824654579162598,4.84016227722168,8.991388320922852,0.7704917788505554
47,47,9.6082124710083,4.842098712921143,8.773990631103516,0.7049180269241333,9.6082124710083,4.842098712921143,8.773990631103516,0.7049180269241333,,,,,,,,
48,48,,,,,,,,,9.816274642944336,4.835450172424316,8.982991218566895,0.7704917788505554,9.816274642944336,4.835450172424316,8.982991218566895,0.7704917788505554
48,48,9.543669700622559,4.828927040100098,8.711771011352539,0.6721311211585999,9.543669700622559,4.828927040100098,8.711771011352539,0.6721311211585999,,,,,,,,
49,49,,,,,,,,,9.802165031433105,4.830085277557373,8.968899726867676,0.7704917788505554,9.802165031433105,4.830085277557373,8.968899726867676,0.7704917788505554
49,49,9.584187507629395,4.832215309143066,8.749872207641602,0.688524603843689,9.584187507629395,4.832215309143066,8.749872207641602,0.688524603843689,,,,,,,,
50,50,,,,,,,,,9.790451049804688,4.826994895935059,8.957196235656738,0.7704917788505554,9.790451049804688,4.826994895935059,8.957196235656738,0.7704917788505554
50,50,9.535860061645508,4.820512771606445,8.702560424804688,0.688524603843689,9.535860061645508,4.820512771606445,8.702560424804688,0.688524603843689,,,,,,,,
51,51,,,,,,,,,9.775346755981445,4.824135780334473,8.942069053649902,0.7704917788505554,9.775346755981445,4.824135780334473,8.942069053649902,0.7704917788505554
51,51,9.536043167114258,4.816093444824219,8.702033042907715,0.688524603843689,9.536043167114258,4.816093444824219,8.702033042907715,0.688524603843689,,,,,,,,
52,52,,,,,,,,,9.765230178833008,4.821687698364258,8.931951522827148,0.7704917788505554,9.765230178833008,4.821687698364258,8.931951522827148,0.7704917788505554
52,52,9.508926391601562,4.819765090942383,8.675569534301758,0.6721311211585999,9.508926391601562,4.819765090942383,8.675569534301758,0.6721311211585999,,,,,,,,
53,53,,,,,,,,,9.759024620056152,4.819177150726318,8.925745964050293,0.7704917788505554,9.759024620056152,4.819177150726318,8.925745964050293,0.7704917788505554
53,53,9.52917194366455,4.8206682205200195,8.69538688659668,0.688524603843689,9.52917194366455,4.8206682205200195,8.69538688659668,0.688524603843689,,,,,,,,
54,54,,,,,,,,,9.755743026733398,4.816740989685059,8.922473907470703,0.7704917788505554,9.755743026733398,4.816740989685059,8.922473907470703,0.7704917788505554
54,54,9.482294082641602,4.814567565917969,8.649346351623535,0.7049180269241333,9.482294082641602,4.814567565917969,8.649346351623535,0.7049180269241333,,,,,,,,
55,55,,,,,,,,,9.749706268310547,4.814630031585693,8.916431427001953,0.7704917788505554,9.749706268310547,4.814630031585693,8.916431427001953,0.7704917788505554
55,55,9.555672645568848,4.812557697296143,8.723173141479492,0.7049180269241333,9.555672645568848,4.812557697296143,8.723173141479492,0.7049180269241333,,,,,,,,
56,56,,,,,,,,,9.749899864196777,4.812114715576172,8.916644096374512,0.7704917788505554,9.749899864196777,4.812114715576172,8.916644096374512,0.7704917788505554
56,56,9.503588676452637,4.800290107727051,8.669536590576172,0.6721311211585999,9.503588676452637,4.800290107727051,8.669536590576172,0.6721311211585999,,,,,,,,
57,57,,,,,,,,,9.748358726501465,4.809393882751465,8.915111541748047,0.7704917788505554,9.748358726501465,4.809393882751465,8.915111541748047,0.7704917788505554
57,57,9.537615776062012,4.812952041625977,8.704404830932617,0.688524603843689,9.537615776062012,4.812952041625977,8.704404830932617,0.688524603843689,,,,,,,,
58,58,,,,,,,,,9.742352485656738,4.806756496429443,8.90910530090332,0.7704917788505554,9.742352485656738,4.806756496429443,8.90910530090332,0.7704917788505554
58,58,9.449502944946289,4.809105396270752,8.615152359008789,0.6721311211585999,9.449502944946289,4.809105396270752,8.615152359008789,0.6721311211585999,,,,,,,,
59,59,,,,,,,,,9.732671737670898,4.804250717163086,8.899425506591797,0.7540983557701111,9.732671737670898,4.804250717163086,8.899425506591797,0.7540983557701111
59,59,9.481104850769043,4.797600269317627,8.647160530090332,0.688524603843689,9.481104850769043,4.797600269317627,8.647160530090332,0.688524603843689,,,,,,,,
60,60,,,,,,,,,9.727714538574219,4.801326751708984,8.894482612609863,0.7540983557701111,9.727714538574219,4.801326751708984,8.894482612609863,0.7540983557701111
60,60,9.453163146972656,4.796102046966553,8.620345115661621,0.688524603843689,9.453163146972656,4.796102046966553,8.620345115661621,0.688524603843689,,,,,,,,
61,61,,,,,,,,,9.722147941589355,4.798685550689697,8.888914108276367,0.7540983557701111,9.722147941589355,4.798685550689697,8.888914108276367,0.7540983557701111
61,61,9.480810165405273,4.795149803161621,8.647113800048828,0.688524603843689,9.480810165405273,4.795149803161621,8.647113800048828,0.688524603843689,,,,,,,,
62,62,,,,,,,,,9.72365951538086,4.795662879943848,8.890426635742188,0.7540983557701111,9.72365951538086,4.795662879943848,8.890426635742188,0.7540983557701111
62,62,9.421625137329102,4.796769142150879,8.588895797729492,0.6721311211585999,9.421625137329102,4.796769142150879,8.588895797729492,0.6721311211585999,,,,,,,,
63,63,,,,,,,,,9.722755432128906,4.792273044586182,8.889507293701172,0.7540983557701111,9.722755432128906,4.792273044586182,8.889507293701172,0.7540983557701111
63,63,9.437201499938965,4.794258117675781,8.605633735656738,0.6721311211585999,9.437201499938965,4.794258117675781,8.605633735656738,0.6721311211585999,,,,,,,,
64,64,,,,,,,,,9.717217445373535,4.789148330688477,8.883968353271484,0.7540983557701111,9.717217445373535,4.789148330688477,8.883968353271484,0.7540983557701111
64,64,9.451864242553711,4.789195537567139,8.617538452148438,0.688524603843689,9.451864242553711,4.789195537567139,8.617538452148438,0.688524603843689,,,,,,,,
65,65,,,,,,,,,9.702628135681152,4.786397933959961,8.869379997253418,0.7540983557701111,9.702628135681152,4.786397933959961,8.869379997253418,0.7540983557701111
65,65,9.464441299438477,4.786251068115234,8.630629539489746,0.6721311211585999,9.464441299438477,4.786251068115234,8.630629539489746,0.6721311211585999,,,,,,,,
66,66,,,,,,,,,9.691161155700684,4.783214569091797,8.857913970947266,0.7540983557701111,9.691161155700684,4.783214569091797,8.857913970947266,0.7540983557701111
66,66,9.43894100189209,4.786701679229736,8.606045722961426,0.688524603843689,9.43894100189209,4.786701679229736,8.606045722961426,0.688524603843689,,,,,,,,
67,67,,,,,,,,,9.675581932067871,4.780231952667236,8.84233283996582,0.7377049326896667,9.675581932067871,4.780231952667236,8.84233283996582,0.7377049326896667
67,67,9.431052207946777,4.770638942718506,8.598044395446777,0.688524603843689,9.431052207946777,4.770638942718506,8.598044395446777,0.688524603843689,,,,,,,,
68,68,,,,,,,,,9.65938663482666,4.777156829833984,8.826138496398926,0.7377049326896667,9.65938663482666,4.777156829833984,8.826138496398926,0.7377049326896667
68,68,9.413673400878906,4.7776713371276855,8.578968048095703,0.6721311211585999,9.413673400878906,4.7776713371276855,8.578968048095703,0.6721311211585999,,,,,,,,
69,69,,,,,,,,,9.643641471862793,4.774684429168701,8.810393333435059,0.7213114500045776,9.643641471862793,4.774684429168701,8.810393333435059,0.7213114500045776
69,69,9.412386894226074,4.768803119659424,8.578715324401855,0.6721311211585999,9.412386894226074,4.768803119659424,8.578715324401855,0.6721311211585999,,,,,,,,
70,70,,,,,,,,,9.632285118103027,4.7720513343811035,8.799027442932129,0.7213114500045776,9.632285118103027,4.7720513343811035,8.799027442932129,0.7213114500045776
70,70,9.355918884277344,4.765077590942383,8.522194862365723,0.6721311211585999,9.355918884277344,4.765077590942383,8.522194862365723,0.6721311211585999,,,,,,,,
71,71,,,,,,,,,9.6262845993042,4.769172191619873,8.793039321899414,0.7377049326896667,9.6262845993042,4.769172191619873,8.793039321899414,0.7377049326896667
71,71,9.398699760437012,4.770026683807373,8.565515518188477,0.7049180269241333,9.398699760437012,4.770026683807373,8.565515518188477,0.7049180269241333,,,,,,,,
72,72,,,,,,,,,9.626554489135742,4.766012668609619,8.79329776763916,0.7377049326896667,9.626554489135742,4.766012668609619,8.79329776763916,0.7377049326896667
72,72,9.388839721679688,4.755921363830566,8.555428504943848,0.688524603843689,9.388839721679688,4.755921363830566,8.555428504943848,0.688524603843689,,,,,,,,
73,73,,,,,,,,,9.624557495117188,4.763318061828613,8.791300773620605,0.7377049326896667,9.624557495117188,4.763318061828613,8.791300773620605,0.7377049326896667
73,73,9.394447326660156,4.7591118812561035,8.560242652893066,0.6721311211585999,9.394447326660156,4.7591118812561035,8.560242652893066,0.6721311211585999,,,,,,,,
74,74,,,,,,,,,9.63334846496582,4.759886741638184,8.800092697143555,0.7540983557701111,9.63334846496582,4.759886741638184,8.800092697143555,0.7540983557701111
74,74,9.392009735107422,4.758650779724121,8.558167457580566,0.688524603843689,9.392009735107422,4.758650779724121,8.558167457580566,0.688524603843689,,,,,,,,
75,75,,,,,,,,,9.64036750793457,4.756837844848633,8.807099342346191,0.7540983557701111,9.64036750793457,4.756837844848633,8.807099342346191,0.7540983557701111
75,75,9.409185409545898,4.751576900482178,8.575940132141113,0.7213114500045776,9.409185409545898,4.751576900482178,8.575940132141113,0.7213114500045776,,,,,,,,
76,76,,,,,,,,,9.646183967590332,4.754105567932129,8.812899589538574,0.7540983557701111,9.646183967590332,4.754105567932129,8.812899589538574,0.7540983557701111
76,76,9.363035202026367,4.749549865722656,8.529695510864258,0.688524603843689,9.363035202026367,4.749549865722656,8.529695510864258,0.688524603843689,,,,,,,,
77,77,,,,,,,,,9.644929885864258,4.751715183258057,8.811644554138184,0.7540983557701111,9.644929885864258,4.751715183258057,8.811644554138184,0.7540983557701111
77,77,9.297127723693848,4.753401756286621,8.463804244995117,0.6721311211585999,9.297127723693848,4.753401756286621,8.463804244995117,0.6721311211585999,,,,,,,,
78,78,,,,,,,,,9.63564682006836,4.749530792236328,8.80236530303955,0.7540983557701111,9.63564682006836,4.749530792236328,8.80236530303955,0.7540983557701111
78,78,9.4158935546875,4.746523857116699,8.58215045928955,0.6721311211585999,9.4158935546875,4.746523857116699,8.58215045928955,0.6721311211585999,,,,,,,,
79,79,,,,,,,,,9.620892524719238,4.747711181640625,8.787604331970215,0.7377049326896667,9.620892524719238,4.747711181640625,8.787604331970215,0.7377049326896667
79,79,9.3987455368042,4.746661186218262,8.565295219421387,0.7049180269241333,9.3987455368042,4.746661186218262,8.565295219421387,0.7049180269241333,,,,,,,,
80,80,,,,,,,,,9.603719711303711,4.746269702911377,8.770430564880371,0.7377049326896667,9.603719711303711,4.746269702911377,8.770430564880371,0.7377049326896667
80,80,9.372940063476562,4.742489337921143,8.539399147033691,0.688524603843689,9.372940063476562,4.742489337921143,8.539399147033691,0.688524603843689,,,,,,,,
81,81,,,,,,,,,9.58761978149414,4.744821071624756,8.754331588745117,0.7377049326896667,9.58761978149414,4.744821071624756,8.754331588745117,0.7377049326896667
81,81,9.339384078979492,4.742733955383301,8.50625991821289,0.6721311211585999,9.339384078979492,4.742733955383301,8.50625991821289,0.6721311211585999,,,,,,,,
82,82,,,,,,,,,9.572751998901367,4.743245601654053,8.739462852478027,0.7213114500045776,9.572751998901367,4.743245601654053,8.739462852478027,0.7213114500045776
82,82,9.326875686645508,4.732175827026367,8.492195129394531,0.688524603843689,9.326875686645508,4.732175827026367,8.492195129394531,0.688524603843689,,,,,,,,
83,83,,,,,,,,,9.561967849731445,4.7415852546691895,8.728677749633789,0.7213114500045776,9.561967849731445,4.7415852546691895,8.728677749633789,0.7213114500045776
83,83,9.328529357910156,4.737116813659668,8.495468139648438,0.6557376980781555,9.328529357910156,4.737116813659668,8.495468139648438,0.6557376980781555,,,,,,,,
84,84,,,,,,,,,9.554908752441406,4.740124702453613,8.721634864807129,0.7213114500045776,9.554908752441406,4.740124702453613,8.721634864807129,0.7213114500045776
84,84,9.310884475708008,4.724751949310303,8.477537155151367,0.6393442749977112,9.310884475708008,4.724751949310303,8.477537155151367,0.6393442749977112,,,,,,,,
85,85,,,,,,,,,9.549341201782227,4.738795280456543,8.716066360473633,0.7213114500045776,9.549341201782227,4.738795280456543,8.716066360473633,0.7213114500045776
85,85,9.281230926513672,4.732905387878418,8.446489334106445,0.6557376980781555,9.281230926513672,4.732905387878418,8.446489334106445,0.6557376980781555,,,,,,,,
86,86,,,,,,,,,9.548812866210938,4.737028121948242,8.715518951416016,0.7213114500045776,9.548812866210938,4.737028121948242,8.715518951416016,0.7213114500045776
86,86,9.278799057006836,4.742929458618164,8.44710922241211,0.6557376980781555,9.278799057006836,4.742929458618164,8.44710922241211,0.6557376980781555,,,,,,,,
87,87,,,,,,,,,9.548116683959961,4.734989166259766,8.714831352233887,0.7213114500045776,9.548116683959961,4.734989166259766,8.714831352233887,0.7213114500045776
